,price,area_house,area_land,type,house_material,num_of_floors
3988,1500000,73.0,9.0,индивидуальное жилищное строительство,кирпич,1
3989,5990000,90.0,8.0,садоводство,блок,1
3990,7500000,168.0,9.0,индивидуальное жилищное строительство,блок,2
3991,4490000,110.0,6.0,индивидуальное жилищное строительство,дерево,1
3992,24000000,545.0,23.0,индивидуальное жилищное строительство,кирпич,2
3993,6900000,62.0,10.0,индивидуальное жилищное строительство,дерево,1
3994,3100000,70.0,6.0,индивидуальное жилищное строительство,дерево,1
3995,20500000,130.0,7.0,индивидуальное жилищное строительство,дерево,2
3996,2350000,19.0,7.0,индивидуальное жилищное строительство,дерево,1
3997,2400000,387.0,12.0,индивидуальное жилищное строительство,кирпич,2
3998,1350000,82.0,11.0,индивидуальное жилищное строительство,дерево,1
3999,1150000,35.0,9.0,индивидуальное жилищное строительство,дерево,1
4000,400000,15.0,16.0,индивидуальное жилищное строительство,дерево,1
4001,1050000,40.0,6.0,индивидуальное жилищное строительство,дерево,2
4002,380000,30.0,8.0,индивидуальное жилищное строительство,дерево,1
4003,6000000,95.0,8.0,индивидуальное жилищное строительство,блок,1
